reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,text.started,key_resp.started,Fixation.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
29,40,98,0,31,31,84,52.18272412500119,53.16555895900092,53.16555895900092,53.17223779199958,l,0.5791563329985365,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
49,63,63,0,32,32,27,53.76589650000096,54.7489692500003,54.7489692500003,54.75557270900026,l,0.6010584579998977,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
47,66,52,0,33,33,43,55.37216662500032,56.358193334001044,56.358193334001044,56.36493729200083,t,0.9140443749984115,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
48,70,42,0,34,34,93,57.28958487500131,58.27398233399981,58.27398233399981,58.282403167000666,l,1.2591815419982595,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
16,43,16,0,35,35,77,59.555357999999615,60.53289887500068,60.53289887500068,60.54955608400087,l,0.7163049579994549,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
14,64,24,0,36,36,17,61.26571379199959,62.24934066700007,62.24934066700007,62.25610662500003,l,0.6071626669981924,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
48,52,50,0,37,37,87,62.883552167000744,63.86591425000006,63.86591425000006,63.873001750000185,l,0.4263781249992462,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
15,55,56,0,38,38,49,64.31671645900133,65.29939304199979,65.29939304199979,65.30605933399966,t,0.4671256249985163,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
44,89,83,0,39,39,48,65.78403054200135,66.76602191700113,66.76602191700113,66.78263466700082,t,0.5592267920001177,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
39,61,48,0,40,40,42,67.34929916700094,68.33281991700096,68.33281991700096,68.33940183400045,l,1.0713640419980948,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
46,57,37,0,41,41,66,69.42241833400112,70.40873070900125,70.40873070900125,70.41550454200114,t,1.0628786670004047,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
11,30,7,0,42,42,0,71.48968737500036,72.47492095900088,72.47492095900088,72.48293616699993,l,0.6599470419987483,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
43,61,41,0,43,43,8,73.15582629200071,74.13288241699956,74.13288241699956,74.14969091700004,l,0.5623919589979778,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
18,20,44,0,44,44,40,74.71617416700064,75.69975212499958,75.69975212499958,75.70655249999982,t,0.26794895800048835,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
44,70,81,0,45,45,18,75.9883945420006,76.97501545900013,76.97501545900013,76.98304749999988,t,0.5273667499986914,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
33,55,60,0,46,46,15,77.52327233399956,78.49970737500007,78.49970737500007,78.51636483400034,l,0.41959145899818395,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
21,45,79,0,47,47,34,78.9382057920011,79.92500487500001,79.92500487500001,79.93313541700081,l,0.376543499998661,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
29,48,7,0,48,48,67,80.32281804200102,81.3085465840013,81.3085465840013,81.3157378750002,t,0.2545737079999526,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
38,40,59,0,49,49,31,81.58374945899959,82.56656229200053,82.56656229200053,82.57401220900101,t,0.352392457998576,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
33,78,97,0,50,50,22,82.93941575000099,83.91669541699957,83.91669541699957,83.93318704200101,l,0.6547784169997612,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
39,83,10,0,51,51,92,84.58998520900059,85.57593154200003,85.57593154200003,85.58276354200098,l,1.0800923749993672,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
24,77,32,0,52,52,99,86.67267600000014,87.65839241700087,87.65839241700087,87.66695041700041,t,0.6631372079991706,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
40,55,62,0,53,53,3,88.34012358400105,89.31586741700085,89.31586741700085,89.3337262920013,l,0.5143624169995746,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
30,77,57,0,54,54,24,89.84948375000022,90.83345929200004,90.83345929200004,90.84009275000062,t,0.5812214999987191,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
34,68,39,0,55,55,10,91.43362579200038,92.41693058400051,92.41693058400051,92.42355300000054,l,0.26812579199940956,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
24,63,90,0,56,56,79,92.7067619999998,93.68355366700052,93.68355366700052,93.70011108400104,t,0.2868867079978372,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
26,42,38,0,57,57,12,93.98943562500062,94.97573912500047,94.97573912500047,94.98373025000001,l,0.541370166998604,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
28,66,30,0,58,58,51,95.5343989590001,96.51692679200096,96.51692679200096,96.52367254199999,t,0.8298961250002321,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
12,21,97,0,59,59,20,97.36728587499965,98.35063783400074,98.35063783400074,98.35831908399996,t,0.3705224999994243,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
31,49,83,0,60,60,61,98.74044037500062,99.72635000000082,99.72635000000082,99.73320108400003,t,0.4552123329976894,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
12,50,52,0,61,61,63,100.20107475000077,101.17594075000125,101.17594075000125,101.19015483400108,l,0.3813201659995684,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
49,60,89,0,62,62,4,101.57347462500002,102.55885304200092,102.55885304200092,102.56719154200073,l,0.12908249999964028,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
16,70,88,0,63,63,89,102.70643187499991,103.6929857920004,103.6929857920004,103.69985050000105,l,0.2722589999993943,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
27,50,21,0,64,64,2,103.98429837500044,104.96728070900099,104.96728070900099,104.97437787499985,l,0.33810437499778345,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
45,52,30,0,65,65,23,105.32476229200074,106.31012279199967,106.31012279199967,106.31675591699968,l,0.46123120799893513,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
28,50,94,0,66,66,39,106.78999883399956,107.77605245900122,107.77605245900122,107.78345916699982,l,0.7607808749980904,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
78,80,162,0,67,67,6,108.5573924170003,109.54326983400097,109.54326983400097,109.55006645899994,l,0.45978712499891117,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
13,88,47,0,68,68,38,110.02347912500045,111.00927558399962,111.00927558399962,111.01745712500087,l,0.7589377089989284,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
11,53,56,0,69,69,88,111.78577316700103,112.76751970900114,112.76751970900114,112.78417875000014,l,0.740462750000006,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
12,77,33,0,70,70,35,113.53410754200013,114.51783408400115,114.51783408400115,114.52426295900113,l,0.30729841599895735,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
15,20,35,0,71,71,64,114.8421942920013,115.82630266700107,115.82630266700107,115.83434654200028,l,0.2610737499981042,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
15,73,94,0,72,72,36,116.10733579200132,117.093005834,117.093005834,117.10099416699995,l,0.3692296669996722,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
47,74,27,0,73,73,65,117.48383537500013,118.46777800000018,118.46777800000018,118.47452904199963,t,0.3101596659998904,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
12,22,55,0,74,74,57,118.80122725000001,119.78440258400042,119.78440258400042,119.79110808400037,t,0.29330504199788265,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
41,74,65,0,75,75,68,120.10092366699973,121.08450370900027,121.08450370900027,121.09127608400013,t,0.29543766700044216,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
26,34,47,0,76,76,56,121.4004985419997,122.38456433400097,122.38456433400097,122.39130170899989,t,0.3628659579990199,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
28,32,43,0,77,77,53,122.76755366700127,123.75123304200133,123.75123304200133,123.75827424999989,t,0.4246789999997418,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
17,57,93,0,78,78,41,124.20138458400106,125.18474845899982,125.18474845899982,125.19129454200083,t,0.5047365419995913,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
10,77,19,0,79,79,70,125.70835987499959,126.69353250000131,126.69353250000131,126.70138324999971,l,0.371655875000215,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
19,56,76,0,80,80,75,127.08427212500101,128.06127508400095,128.06127508400095,128.1019410000008,l,0.27434537499902945,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
42,72,98,0,81,81,45,128.3593953340005,129.34396770900094,129.34396770900094,129.3507321670004,t,0.35785945799943875,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
24,81,15,0,82,82,76,129.71841429199958,130.70142133400077,130.70142133400077,130.7082447089997,t,0.2624927499982732,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
24,86,43,0,83,83,33,130.98447679200035,131.96086829200067,131.96086829200067,131.97482129200034,t,0.3522990830006165,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
43,87,70,0,84,84,30,132.3345907920011,133.31055587500123,133.31055587500123,133.325019625001,t,0.5279840000002878,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
43,83,18,0,85,85,47,133.858160709,134.84288337500038,134.84288337500038,134.85151387500082,l,0.47585699999945064,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
45,64,100,0,86,86,25,135.3348327090007,136.31821720900007,136.31821720900007,136.32500137500028,t,0.6167373339976621,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
19,86,45,0,87,87,72,136.95344000000114,137.93493920900073,137.93493920900073,137.9516176670004,l,0.6104512919991976,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
13,22,66,0,88,88,73,138.56764016700072,139.5442852920005,139.5442852920005,139.5582630000008,t,0.5876145839993114,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
27,57,18,0,89,89,94,140.1514530000004,141.12772125000083,141.12772125000083,141.14226987500115,l,0.07479670800057647,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
15,35,13,0,90,90,1,141.22003654200125,142.2018056249999,142.2018056249999,142.21842158400068,l,0.3916821249986242,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
67,75,119,0,91,91,5,142.61851966700124,143.60179345899996,143.60179345899996,143.60856754199995,t,0.5290237079989311,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
21,69,28,0,92,92,83,144.15243750000081,145.13527749999957,145.13527749999957,145.14229024999986,t,0.7751422919991455,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
39,30,99,0,93,93,54,145.93560112500018,146.91857445900132,146.91857445900132,146.92537058400012,t,0.7054879169991182,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
17,46,24,0,94,94,52,147.64131462499972,148.61867129200073,148.61867129200073,148.63531533400055,t,0.4404814579993399,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
40,47,94,0,95,95,90,149.08498750000035,150.06870616699962,150.06870616699962,150.07547645900013,t,0.5854119589985203,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
20,57,31,0,96,96,29,150.67059554200023,151.6523637500013,151.6523637500013,151.66882316699957,t,0.6501198339992698,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
29,58,78,0,97,97,46,152.3196316249996,153.30207933400015,153.30207933400015,153.3088474590004,t,0.333400208997773,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
22,60,46,0,98,98,58,153.65266854200127,154.63477120900097,154.63477120900097,154.6522127090011,l,0.2897491669991723,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
35,72,49,0,99,99,50,154.9428050839997,155.9282691669996,155.9282691669996,155.9352085419996,l,0.3199436249979044,None,3,001,2023-11-22_17h31.22.989,delay_discounting,2023.1.3,None,
